cluster,n_molecules,MolWt,LogP,TPSA,Rings
261,2032,388.1221333661419,2.985403715551183,81.52927165354332,2.411417322834646
252,2032,313.55130019685043,3.3149316929133876,34.61727854330709,3.3868110236220472
175,2018,286.57549405351836,4.03605184836472,34.804712586719525,1.7859266600594648
299,2013,359.8143691008446,3.078211733730752,57.45358171882762,3.317933432687531
191,2010,289.00855422885576,3.2450940298507476,56.27724378109453,1.8074626865671641
72,2004,275.03644560878246,3.397001901197607,40.96489520958084,1.8493013972055887
319,2000,273.0816265,3.3668200150000014,47.868745,1.798
355,2000,258.449018,3.6220113100000018,30.832545000000003,1.7865
167,2000,350.4494670000001,3.418082110000002,52.587945000000005,3.291
121,1999,311.48014057028513,3.5664114607303676,60.79702351175588,1.6088044022011005
187,1987,406.15678661298455,3.7699008756920005,71.87666834423754,3.420734776044288
182,1982,353.7677537840566,3.9910472401614565,49.37920787083753,2.4561049445005048
308,1978,521.8788604651165,3.5220580788675453,122.47036905965622,5.732558139534884
214,1977,302.0033753161356,3.097264147698535,62.05033889731917,1.161861406170966
120,1972,386.1053640973632,5.221167418864101,43.89234279918865,1.8032454361054766
101,1968,320.81159603658546,3.3548932825203264,64.4110162601626,2.7708333333333335
322,1967,309.7511774275547,3.0856535841382833,52.20753940010168,1.7956278596847992
79,1965,322.1641526717558,2.890196910941478,53.544468193384226,2.762849872773537
251,1958,315.3209668028601,3.542782854954037,62.49638406537283,2.932584269662921
652,1953,607.2031679467487,3.3003995084485434,152.75567332309265,5.873015873015873
966,1952,429.463273565574,6.386003780737711,53.3282018442623,3.785860655737705
248,1929,322.3423182996371,4.848861721099018,25.34423535510627,2.47900466562986
320,1927,350.567105345096,4.564490430721331,34.329366891541255,3.571873378308251
176,1926,419.30043925233656,4.311211017653171,55.59428348909657,2.614226375908619
90,1925,354.7531683116884,5.192512342857148,50.30041558441559,1.4223376623376622
234,1917,514.0353907146585,3.650695534689622,122.47139801773604,4.588941053729786
86,1910,294.7903586387435,3.0951975811518335,58.10635078534032,1.8523560209424084
118,1903,373.9084435102471,3.336127398843933,82.81684182869155,2.32790331056227
452,1889,511.1484865007942,9.01303208046585,45.121302276336685,1.4928533615669666
243,1885,344.6355687002653,4.70128531034483,48.89833421750664,2.406366047745358
206,1875,343.8687877333334,5.142575114666671,37.769477333333334,2.7093333333333334
